Affymetrix Gene ID,index,Y,O2,Old,O2/Y,Old/Y,Score(d),q-value (%),FlyBase,Gene Symbol,LocusLink,EC Number,Biological Process (GO),Cellular Component (GO),Molecular Function (GO),Pathways KEGG,InterPro,Pfam,BLOCKS,SCOP
149610_at,8411,215,17,32,-12.5,-6.6,9.940623896,0.012093869,FBgn0037782,CG12813,41232,,,,,,IPR003172 // E1 protein and Def2/Der2 allergen,E1_DerP2_DerF2 // ML domain;9.9e-40,IPB003172 // E1 family;1.8e-05,d1a9v__ // b.1.1.5 // Major mite allergen ;3.44e-13
148332_at,7133,11,2,2,-5.8,-6.6,14.45141748,0.012093869,FBgn0035779,CG8562,38828,EC:3.4.17       ,,,4182 // carboxypeptidase A // extended:inferred from electronic annotation; Zn_carbOpept; 3.6e-73 /// 4181 // metallocarboxypeptidase // inferred from sequence similarity,,IPR000834 // Zinc carboxypeptidase A metalloprotease (M14),Zn_carbOpept // Zinc carboxypeptidase;3.6e-73,"IPB000834 // Zinc carboxypeptidases, carboxypeptidase A metalloprotease (M14) family;1.5e-56",d1pyta_ // d.58.3.1 // Procarboxypeptidase A ;9.98e-12  /// d1cpb__ // c.56.5.1 // Carboxypeptidase B ;1.12e-103
152766_at,11567,11,1,2,-11.0,-5.8,15.13033353,0.012093869,FBgn0002563,Lsp1&bgr;,33274,,,5616 // larval serum protein complex // inferred from direct assay /// 5576 // extracellular // non-traceable author statement,45735 // nutrient reservoir // non-traceable author statement,,"IPR005204 // Hemocyanin, N-terminal /// IPR000896 // Arthropod hemocyanin/insect LSP /// IPR005203 // Hemocyanin, C-terminal","hemocyanin_C // Hemocyanin, ig-like domain;3.6e-109  /// hemocyanin // Hemocyanin, copper containing domain;1.8e-97  /// hemocyanin_N // Hemocyanin, all-alpha domain;1.8e-37",IPB000896 // Arthropod hemocyanin/insect LSP;7.1e-133,"d1hc2_2 // a.86.1.1 // Hemocyanin ;5.01e-78  /// d1hc2_3 // b.1.1.5 // Hemocyanin, C-terminal domain ;2.98e-86  /// d1lla_1 // a.85.1.1 // Hemocyanin, N-terminal domain ;2.58e-29"
150369_at,9170,1543,275,269,-5.6,-5.7,8.250488865,0.012093869,FBgn0038973,CG18594,42644,,,,,,IPR001858 // Phosphatidylethanolamine-binding protein,PBP // Phosphatidylethanolamine-binding protein;1.1e-68,IPB001858 // Phosphatidylethanolamine-binding protein family;1.1e-66,"d1a44__ // b.17.1.1 // Phosphatidylethanolamine binding protein, PEBP ;4.15e-56"
150274_at,9075,2261,1386,404,-1.6,-5.6,6.197300035,0.012093869,FBgn0038820,CG4000,42451,,,,,,IPR002952 // Eggshell protein,,PR01488 // Gram-negative bacterial RTX toxin determinant A family signature;0.0032,
142951_at,1752,5,1,1,-3.8,-4.9,11.30656141,0.012093869,FBgn0028534,BG:DS00941.13,34800,,,,,,IPR004272 // Odorant binding protein,DUF233 // Odorant binding protein;0.23,,
146826_at,5627,7,1,1,-5.4,-4.8,4.104896337,0.012093869,FBgn0033319,CG8579,35853,EC:3.4.21.1     ,,,4295 // trypsin // extended:inferred from electronic annotation; rypsin; 1.1e-56 /// 4263 // chymotrypsin // inferred from sequence similarity,,"IPR001314 // Chymotrypsin serine protease, family S1 /// IPR001254 // Serine protease, trypsin family",,"IPB000126 // Serine proteases, V8 family;5e-05",
152006_at,10807,5660,1425,1230,-4.0,-4.6,13.03472818,0.012093869,FBgn0035670,CG10472,38688,EC:3.4.21       ,,,4252 // serine-type endopeptidase // inferred from sequence similarity /// 4295 // trypsin // extended:inferred from electronic annotation; rypsin; 2.9e-62,,"IPR001314 // Chymotrypsin serine protease, family S1 /// IPR001254 // Serine protease, trypsin family",trypsin // Trypsin;2.9e-62,"IPB000126 // Serine proteases, V8 family;5.5e-09",d1azza_ // b.47.1.2 // Crab collagenase ;2.87e-69
142402_at,1203,741,154,161,-4.8,-4.6,21.88315434,0.012093869,FBgn0037678,CG16749,41111,EC:3.4.21       ,,,4252 // serine-type endopeptidase // inferred from sequence similarity /// 4295 // trypsin // extended:inferred from electronic annotation; rypsin; 3.9e-59,,"IPR001314 // Chymotrypsin serine protease, family S1 /// IPR001254 // Serine protease, trypsin family",trypsin // Trypsin;3.9e-59,"IPB000126 // Serine proteases, V8 family;5e-05","d1eq9a_ // b.47.1.2 // (alpha,gamma)-chymotrypsin(ogen) ;4.25e-60"
150893_f_at,9694,14355,2029,3159,-7.1,-4.5,9.087847643,0.012093869,FBgn0039777,CG2229,43621,EC:3.4.21       ,,,4252 // serine-type endopeptidase // inferred from sequence similarity /// 4295 // trypsin // extended:inferred from electronic annotation; rypsin; 1.1e-48,,"IPR001314 // Chymotrypsin serine protease, family S1 /// IPR001254 // Serine protease, trypsin family",trypsin // Trypsin;1.1e-48,"IPB000126 // Serine proteases, V8 family;3.3e-09","d1eq9a_ // b.47.1.2 // (alpha,gamma)-chymotrypsin(ogen) ;1.41e-61"
150837_at,9638,228,70,50,-3.3,-4.5,7.233331847,0.012093869,FBgn0039685,Obp99b,43497,,,,5549 // odorant binding // extended:inferred from electronic annotation; PBP_GOBP; 0.0011,,"IPR006170 // Pheromone/general odorant binding protein, PBP/GOBP",PBP_GOBP // PBP/GOBP family;0.0011,,d1c3za_ // a.39.2.1 // Thp12-carrier protein ;4.01e-25
148254_at,7055,122,15,28,-7.9,-4.3,9.955659021,0.012093869,FBgn0035666,CG6580,38684,EC:3.4.21.9     ,,,4295 // trypsin // extended:inferred from electronic annotation; rypsin; 1.9e-36 /// 4275 // enteropeptidase // inferred from sequence similarity,,"IPR001314 // Chymotrypsin serine protease, family S1 /// IPR001254 // Serine protease, trypsin family",trypsin // Trypsin;1.9e-36,"IPB000126 // Serine proteases, V8 family;1.2e-05",d2hlca_ // b.47.1.2 // HL collagenase ;2.95e-62
150193_at,8994,985,98,238,-10.0,-4.1,9.009311301,0.012093869,FBgn0038702,CG3739,42320,EC:3.4          ,,,8236 // serine-type peptidase // inferred from sequence similarity,,"IPR000379 // Esterase/lipase/thioesterase, active site",,,
141418_at,219,1343,275,341,-4.9,-3.9,7.602801518,0.012093869,FBgn0036024,CG18180,39125,,,,4295 // trypsin // extended:inferred from electronic annotation; rypsin; 1.8e-39,,"IPR001314 // Chymotrypsin serine protease, family S1 /// IPR001254 // Serine protease, trypsin family",trypsin // Trypsin;1.8e-39,"IPB000126 // Serine proteases, V8 family;5.3e-08",
142419_at,1220,486,185,124,-2.6,-3.9,8.142484955,0.012093869,FBgn0030098,CG12057,31854,,,,,,,,,
152726_at,11527,305,119,84,-2.6,-3.6,6.124718607,0.012093869,FBgn0033271,CG8708,35792,,,,,,,,,
152794_at,11595,1510,513,427,-2.9,-3.5,11.56446444,0.012093869,FBgn0035781,CG8560,38830,,,,4180 // carboxypeptidase // non-traceable author statement /// 4182 // carboxypeptidase A // extended:inferred from electronic annotation; Zn_carbOpept; 7.2e-83,,IPR000834 // Zinc carboxypeptidase A metalloprotease (M14)  /// IPR003146 // Carboxypeptidase activation peptide,Zn_carbOpept // Zinc carboxypeptidase;7.2e-83,"IPB000834 // Zinc carboxypeptidases, carboxypeptidase A metalloprotease (M14) family;2.5e-53",d1dtda_ // c.56.5.1 // Carboxypeptidase A ;2.52e-100
148964_at,7765,278,151,80,-1.8,-3.5,5.792787189,0.012093869,FBgn0036738,CG7542,39960,EC:3.4.21.1     ,,,4295 // trypsin // extended:inferred from electronic annotation; rypsin; 3.9e-63 /// 4263 // chymotrypsin // inferred from sequence similarity,,"IPR001314 // Chymotrypsin serine protease, family S1 /// IPR001254 // Serine protease, trypsin family",trypsin // Trypsin;3.9e-63,PR00918 // Calicivirus non-structural polyprotein family signature;0.0041,d1azza_ // b.47.1.2 // Crab collagenase ;9.69e-67
151538_s_at,10339,2887,1254,851,-2.3,-3.4,5.710208882,0.012093869,GH18004.3prime-hit,RfaBp,,,,,,,,,,
143340_f_at,2141,10309,1972,3352,-5.2,-3.1,10.64978385,0.012093869,FBgn0003357,Ser99Db,43543,EC:3.4.21       ,7586 // digestion // non-traceable author statement,,4295 // trypsin // extended:inferred from electronic annotation; rypsin; 2.1e-50 /// 4252 // serine-type endopeptidase // inferred from sequence similarity /// 4252 // serine-type endopeptidase // non-traceable author statement /// 8236 // serine-type peptidase // non-traceable author statement,,"IPR001314 // Chymotrypsin serine protease, family S1 /// IPR000126 // Serine proteases, V8 family /// IPR001254 // Serine protease, trypsin family",,"IPB000126 // Serine proteases, V8 family;5.5e-10",
143338_f_at,2139,7495,1452,2464,-5.2,-3.0,8.100634879,0.012093869,FBgn0003356,Ser99Da,43544,EC:3.4.16       ,7586 // digestion // non-traceable author statement,,4295 // trypsin // extended:inferred from electronic annotation; rypsin; 2.1e-50 /// 4252 // serine-type endopeptidase // inferred from sequence similarity /// 4252 // serine-type endopeptidase // non-traceable author statement /// 8236 // serine-type peptidase // non-traceable author statement,,"IPR001314 // Chymotrypsin serine protease, family S1 /// IPR000126 // Serine proteases, V8 family /// IPR001254 // Serine protease, trypsin family",trypsin // Trypsin;2.1e-50,"IPB000126 // Serine proteases, V8 family;5.5e-10",d1azza_ // b.47.1.2 // Crab collagenase ;2.62e-63
147014_at,5815,343,112,115,-3.1,-3.0,9.728517539,0.012093869,FBgn0033619,CG12350,,,,,,,,,,
147152_at,5953,145,49,50,-3.0,-2.9,12.04331925,0.012093869,FBgn0033838,CG4812,,,,,,,,,,
141369_at,170,2463,419,849,-5.9,-2.9,3.044889486,0.012093869,FBgn0039778,CG18030,43622,EC:3.4.21.1     ,,,4295 // trypsin // extended:inferred from electronic annotation; rypsin; 1.8e-20 /// 4295 // trypsin // extended:inferred from electronic annotation; rypsin; 4.7e-48 /// 4263 // chymotrypsin // inferred from sequence similarity,,"IPR001254 // Serine protease, trypsin family",trypsin // Trypsin;4.7e-48,IPB000001 // Kringle;2.5e-05,"d1eq9a_ // b.47.1.2 // (alpha,gamma)-chymotrypsin(ogen) ;1.78e-61"
144310_at,3111,260,89,93,-2.9,-2.8,8.773111114,0.012093869,FBgn0028920,BG:DS00941.12,34799,,,,,,IPR004272 // Odorant binding protein,DUF233 // Odorant binding protein;1e-31,,
146174_s_at,4975,93,31,34,-3.0,-2.8,11.66439098,0.012093869,FBgn0032273,CG17101,,,,,,,,,,
146050_at,4851,957,106,345,-9.0,-2.8,10.18157726,0.012093869,FBgn0032069,CG9468,34206,EC:3.2.1.24     ,,5764 // lysosome // inferred from sequence similarity,4559 // alpha-mannosidase // inferred from sequence similarity,MAP00511 // N-Glycan degradation,"IPR000602 // Glycoside hydrolase, family 38",Glyco_hydro_38 // Glycosyl hydrolases family 38;3.4e-189,IPB000602 // Glycoside hydrolase family 38;9.6e-88,
152265_at,11066,3,1,1,-4.4,-2.7,9.242607345,0.012093869,FBgn0039313,CG11892,43053,,,,,,IPR004119 // Protein of unknown function DUF227,DUF227 // Domain of unknown function (DUF227);1.6e-115,,
147093_at,5894,865,182,321,-4.8,-2.7,6.508892123,0.012093869,FBgn0033733,CG8834,36356,,,,3824 // enzyme // extended:inferred from electronic annotation; AMP-binding; 8e-85 /// 5324 // long-chain fatty acid transporter // inferred from sequence similarity,,IPR000873 // AMP-dependent synthetase and ligase,AMP-binding // AMP-binding enzyme;8e-85,IPB000873 // AMP-dependent synthetase and ligase;0.0014,d1lci__ // e.23.1.1 // Luciferase ;7.72e-109
150576_at,9377,181,42,69,-4.3,-2.6,7.070775988,0.012093869,FBgn0039312,CG10514,43052,,,,,,IPR004119 // Protein of unknown function DUF227,DUF227 // Domain of unknown function (DUF227);1.6e-116,,
152176_at,10977,9615,3414,3671,-2.8,-2.6,5.588835327,0.012093869,FBgn0035662,CG6457,,,,,,,,,,
146175_at,4976,1251,294,482,-4.3,-2.6,8.812164481,0.012093869,FBgn0032275,CG17097,34461,EC:3.1.1.3      ,,,4806 // triacylglycerol lipase // inferred from sequence similarity,MAP00561 // Glycerolipid metabolism,"IPR000734 // Lipase /// IPR000379 // Esterase/lipase/thioesterase, active site",abhydro_lipase // ab-hydrolase associated lipase region;3e-22,IPB000734 // Lipase;0.0075,d1hlga_ // c.69.1.6 // Gastric lipase ;1.59e-119  /// d1hlga_ // c.69.1.6 // Gastric lipase ;4.65e-119
143929_at,2730,1209,153,470,-7.9,-2.6,5.018477006,0.012093869,FBgn0020508,Ag5r2,44079,,,5576 // extracellular // extended:inferred from electronic annotation; SCP; 8.1e-46,,,IPR001283 // Allergen V5/Tpx-1 related /// IPR002413 // Ves allergen,SCP // SCP-like extracellular protein;8.1e-46,IPB001283 // Extracellular proteins SCP/Tpx-1/Ag5/PR-1/Sc7;8.7e-30,d1qnxa_ // d.111.1.1 // Insect allergen 5 (AG5) ;2.4e-52
142950_at,1751,1740,812,692,-2.1,-2.5,7.151198646,0.012093869,FBgn0028533,BG:DS00941.14,34801,,,,,,IPR004272 // Odorant binding protein,DUF233 // Odorant binding protein;0.032,,
147144_at,5945,196,72,78,-2.7,-2.5,5.000041429,0.012093869,FBgn0033826,CG4734,36477,,,,,,,,,
146832_at,5633,7,0,3,-54.3,-2.5,3.754352808,0.012093869,FBgn0033328,CG14745,,,,,,,,,,
143660_at,2461,226,58,91,-3.9,-2.5,7.734100925,0.012093869,FBgn0011555,&thgr;Try,36218,EC:3.4.21.4     ,6508 // proteolysis and peptidolysis // non-traceable author statement,5576 // extracellular // non-traceable author statement,4295 // trypsin // non-traceable author statement /// 4295 // trypsin // inferred from sequence similarity,,"IPR001314 // Chymotrypsin serine protease, family S1 /// IPR001254 // Serine protease, trypsin family",trypsin // Trypsin;5.6e-76,"IPB000126 // Serine proteases, V8 family;1.6e-07",d1gdna_ // b.47.1.2 // Trypsin(ogen) ;5.36e-67
151980_at,10781,269,78,109,-3.5,-2.5,4.793772866,0.012093869,FBgn0035620,CG5150,38633,EC:3.1.3.1      ,,,4035 // alkaline phosphatase // inferred from sequence similarity /// 16302 // phosphatase // extended:Unknown; alk_phosphatase; 2.1e-142,MAP00361 // gamma-Hexachlorocyclohexane degradation /// MAP00561 // Glycerolipid metabolism /// MAP00790 // Folate biosynthesis,IPR001952 // Alkaline phosphatase,alk_phosphatase // Alkaline phosphatase;2.1e-142,IPB001952 // Alkaline phosphatase family;1.7e-140,d1ew2a_ // c.76.1.1 // Alkaline phosphatase ;9.09e-156
146166_at,4967,634,201,257,-3.2,-2.5,11.81709509,0.012093869,FBgn0032265,CG18301,34451,,,,,,,abhydrolase // alpha/beta hydrolase fold;2.6e-10  /// abhydro_lipase // ab-hydrolase associated lipase region;1.4e-29,,d1hlga_ // c.69.1.6 // Gastric lipase ;2.56e-129
150192_at,8993,2265,482,922,-4.7,-2.5,9.264895667,0.012093869,FBgn0038701,CG18493,42319,,,,,,"IPR000379 // Esterase/lipase/thioesterase, active site",,,
151800_at,10601,1203,397,500,-3.0,-2.4,8.94755995,0.012093869,FBgn0034229,CG4847,36973,EC:3.4.22.38    ,,,8234 // cysteine-type peptidase // extended:inferred from electronic annotation; Peptidase_C1; 1.3e-88 /// 4217 // cathepsin L // extended:inferred from electronic annotation; 3.4.22.15; 2.44e-96 /// 4216 // cathepsin K // inferred from sequence similarity /// 4217 // cathepsin L // extended:inferred from electronic annotation; 3.4.22.15; 2.4e-93,,IPR000169 // Eukaryotic thiol (cysteine) protease  /// IPR000668 // Papain cysteine protease (C1),Peptidase_C1 // Papain family cysteine protease;1.3e-88,PR01228 // Eggshell protein signature;0.0054,d1fh0a_ // d.3.1.1 // (Pro)cathepsin V ;2.38e-76  /// d1fh0a_ // d.3.1.1 // (Pro)cathepsin V ;5.93e-76
142147_at,948,298,26,126,-11.5,-2.4,8.611388213,0.012093869,FBgn0032068,CG9466,34205,EC:3.2.1.24     ,,5764 // lysosome // inferred from sequence similarity,4559 // alpha-mannosidase // inferred from sequence similarity,MAP00511 // N-Glycan degradation,"IPR000602 // Glycoside hydrolase, family 38",Glyco_hydro_38 // Glycosyl hydrolases family 38;7.9e-182,IPB000602 // Glycoside hydrolase family 38;4.9e-88,
148251_at,7052,2321,1390,996,-1.7,-2.3,4.134149438,0.012093869,FBgn0035661,CG10477,38679,EC:3.4.21       ,,,4252 // serine-type endopeptidase // inferred from sequence similarity /// 4295 // trypsin // extended:inferred from electronic annotation; rypsin; 1.8e-61,,"IPR001314 // Chymotrypsin serine protease, family S1 /// IPR001254 // Serine protease, trypsin family",trypsin // Trypsin;1.8e-61,"IPB000126 // Serine proteases, V8 family;2.7e-07","d1eq9a_ // b.47.1.2 // (alpha,gamma)-chymotrypsin(ogen) ;5.94e-60"
147235_at,6036,810,321,353,-2.5,-2.3,7.639168286,0.012093869,FBgn0033999,CG8093,36686,EC:3.1.1.3      ,,,4806 // triacylglycerol lipase // inferred from sequence similarity /// 4771 // sterol esterase // extended:inferred from electronic annotation; 3.1.1.13; 1.8e-142 /// 4771 // sterol esterase // extended:inferred from electronic annotation; 3.1.1.13; 7.52e-131,MAP00561 // Glycerolipid metabolism,"IPR000734 // Lipase /// IPR000379 // Esterase/lipase/thioesterase, active site",abhydro_lipase // ab-hydrolase associated lipase region;6.6e-26,,d1hlga_ // c.69.1.6 // Gastric lipase ;5.52e-124
148963_at,7764,342,167,150,-2.0,-2.3,6.958266433,0.012093869,FBgn0036737,CG6298,39959,EC:3.4.21.1     ,,,4295 // trypsin // extended:inferred from electronic annotation; rypsin; 1.3e-48 /// 4263 // chymotrypsin // inferred from sequence similarity,,"IPR001314 // Chymotrypsin serine protease, family S1 /// IPR001254 // Serine protease, trypsin family",trypsin // Trypsin;1.9e-74,IPB002504 // Domain of unknown function DUF15;0.005,d1qnja_ // b.47.1.2 // Elastase ;1.15e-63
141437_at,238,525,205,232,-2.6,-2.3,6.132803952,0.012093869,FBgn0036975,CG5618,40241,EC:4.1.1.29     ,,,16831 // carboxy-lyase // extended:Unknown; pyridoxal_deC; 3e-96 /// 4782 // sulfinoalanine decarboxylase // inferred from sequence similarity /// 4351 // glutamate decarboxylase // extended:inferred from sequence similarity; 4.1.1.15; 3.2e-147,MAP00430 // Taurine and hypotaurine metabolism,IPR002129 // Pyridoxal-dependent decarboxylase,pyridoxal_deC // Pyridoxal-dependent decarboxylase conse;3e-96,,d1js3a_ // c.67.1.6 // DOPA decarboxylase ;1.54e-134
148479_at,7280,180,91,80,-2.0,-2.3,3.543422161,0.012093869,FBgn0036023,CG18179,39124,,,,4295 // trypsin // extended:inferred from electronic annotation; rypsin; 1.1e-40,,"IPR001314 // Chymotrypsin serine protease, family S1 /// IPR001254 // Serine protease, trypsin family",trypsin // Trypsin;1.1e-40,"IPB000126 // Serine proteases, V8 family;1.1e-06",
148311_f_at,7112,422,136,191,-3.1,-2.2,6.758288778,0.012093869,FBgn0035744,CG8628,38783,,42049 // acyl-CoA homeostasis // inferred from sequence similarity,,8025 // diazepam-binding inhibitor // inferred from sequence similarity /// 62 // acyl-CoA binding // inferred from sequence similarity,,"IPR000582 // Acyl-coA-binding protein, ACBP",ACBP // Acyl CoA binding protein;9.1e-31,IPB000582 // Acyl-coA-binding protein;2.7e-40,d1aca__ // a.11.1.1 // Acyl-CoA binding protein ;4.52e-25
143624_at,2425,571,130,261,-4.4,-2.2,6.530651117,0.012093869,FBgn0010425,&egr;Try,49080,EC:3.4.21.4     ,6508 // proteolysis and peptidolysis // non-traceable author statement,5576 // extracellular // non-traceable author statement,4295 // trypsin // non-traceable author statement,,"IPR001254 // Serine protease, trypsin family",trypsin // Trypsin;6.8e-77,"IPB000126 // Serine proteases, V8 family;9.2e-05",d1gdna_ // b.47.1.2 // Trypsin(ogen) ;4.45e-71
152644_at,11445,1797,700,828,-2.6,-2.2,6.815302475,0.012093869,FBgn0038398,CG4979,41954,EC:3.1.1.32     ,,,17063 // phosphatidylserine-specific phospholipase A1 // inferred from sequence similarity /// 3824 // enzyme // extended:inferred from electronic annotation; lipase; 2e-22,MAP00561 // Glycerolipid metabolism /// MAP00580 // Phospholipid degradation,"IPR000734 // Lipase /// IPR000379 // Esterase/lipase/thioesterase, active site",lipase // Lipase;2e-22,IPB000734 // Lipase;0.0029,"d1gpl_2 // c.69.1.19 // Pancreatic lipase, N-terminal domain ;2.65e-80"
152442_at,11243,163,61,76,-2.7,-2.2,7.56044081,0.012093869,FBgn0038898,CG5839,,EC:3.4          ,,,,MAP00480 // Glutathione metabolism,,,,
